Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jorge Polanco","NYM",121.455,501.887,447.086,110.245,68.0691,20.9018,0.326214,20.9478,60.6473,67.091,46.1384,1.24937,103.312,3.49212,3.76999,1.40093,8.12271,5.17867,1.80493,0.246586,0.0919299,0.205848,0.446592,0.31944,0.435359,0.326479,0.754799,0.188773,3.33423,0.273418,-0.327646,-0.472183,64.772,5.47014,108.982,-0.799828,1.7726,4.528351902961731,-7.935318827629089,1.38931,230.16000366210938,2.80095,2.05728,0.369732,2.80095,-2.05728,4.50702,578.2,4.778512396,578.2,4.778512396,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Ha-Seong Kim","ATL",90.6475,370.755,325.041,78.1627,53.9641,13.9913,1.50544,8.70178,44.7497,36.2453,38.3196,1.14645,69.3169,2.83728,2.76517,1.79165,5.51433,14.0726,3.75459,0.24047,0.103356,0.186961,0.552818,0.323391,0.373092,0.307226,0.696483,0.132622,5.62976,0.27808,0.028807,0.656569,42.0528,-1.75476,95.5737,0.685376,-2.3622,-1.2596352100372314,1.8344433307647705,1.32085,258,3.22559,-0.847055,1.0118,3.22559,0.847055,3.65094,386.8,4.25054945,386.8,4.25054945,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Josh Smith","TEX",112.027,452.193,396.334,94.7866,65.5742,19.2339,1.36136,8.61715,51.2042,40.0555,41.8161,1.00062,86.0844,8.98471,2.74375,2.31423,7.06937,8.08333,2.32521,0.239158,0.0924739,0.190371,0.485757,0.323615,0.359784,0.3038,0.683399,0.120626,4.61425,0.283102,-0.094852,-0.0972144,50.032,-3.39806,95.2253,-0.192066,-1.33317,-2.7367787063121796,-0.706792414188385,1.24005,350.4800109863281,1.35098,1.3777,0.615983,1.35098,-1.3777,4.17869,444,3.964285714,444,3.964285714,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Brayan Rocchio","CLE",123.747,484.277,433.901,100.915,68.942,22.1406,1.73561,8.09651,50.796,45.8495,36.1918,0.629535,95.0261,7.32222,4.10439,2.75725,9.17315,11.3969,4.11577,0.232575,0.0747336,0.196223,0.380861,0.299944,0.347582,0.286299,0.647525,0.115006,4.83028,0.277166,0.100954,-0.14435,46.701,-10.52,82.9493,-0.0433956,-0.356281,-9.775542788207531,5.1247239112854,1.22951,410.3900146484375,1.67459,-0.945746,0.648777,1.67459,0.945746,4.13496,420.7,3.392741935,420.7,3.392741935,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"José Caballero","NYY",94.3174,361.67,311.881,70.4505,48.5578,14.3067,0.974889,6.61113,45.2893,30.1219,38.9007,0.260048,91.0917,6.30883,2.37043,2.20921,3.22679,38.1155,8.4999,0.225889,0.107558,0.251864,0.42705,0.321759,0.341606,0.29802,0.663365,0.115717,6.90473,0.294804,-1.21908,3.52493,38.3192,-4.41488,89.4326,2.30585,0.14621,-2.211327314376831,1.9251734614372253,1.22308,224.4199981689453,4.4982,1.13612,2.25172,4.4982,-1.13612,1.9977,376.9,4.009574468,376.9,4.009574468,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"JJ Wetherholt","STL",87.5024,358.907,318.071,77.5378,53.8586,15.4213,1.02617,7.23167,38.9347,35.0928,32.3463,1.06797,64.7832,4.6542,2.72892,1.10657,7.03161,7.43633,1.5537,0.243775,0.0901245,0.180501,0.499301,0.320118,0.366919,0.303256,0.687037,0.123144,4.71115,0.282598,-0.29233,0.258227,39.5523,-2.85531,93.0296,-0.0341028,0.891788,-2.990937363356352,2.395003020763397,1.18182,999,2.66449,-0.561817,0.916122,2.66449,0.561817,3.7785,352.5,4.005681818,352.5,4.005681818,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Carson Williams","TBR",99.8796,387.357,349.799,76.2608,47.4261,14.4461,1.86294,12.5257,44.9136,43.3538,30.0158,0.449251,130.035,3.34601,2.31065,1.88544,5.86384,10.166,3.11734,0.218013,0.0774886,0.335698,0.230829,0.284386,0.377387,0.28899,0.661773,0.159374,5.66248,0.304153,-0.116446,0.226219,38.2009,-7.56838,83.2294,0.109772,0.813573,-7.56817664951086,5.437627851963043,1.12332,444,2.09298,0.0151886,0.685262,2.09298,-0.0151886,4.08632,359.4,3.594,359.4,3.594,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"Brooks Lee","MIN",132.635,532.99,490.397,118.496,80.7335,22.2578,1.57532,13.9289,55.2712,60.2173,34.3123,1.12221,91.9843,3.15868,4.23633,0.88532,11.2938,4.74688,1.31299,0.241632,0.0643771,0.172582,0.373024,0.293113,0.378654,0.29231,0.671767,0.137022,3.82352,0.269002,-0.593083,-0.361256,53.9998,-8.97708,85.1474,-0.95434,-3.13053,-10.284592151641846,2.914795160293579,1.12286,323.7699890136719,3.66139,-0.359223,0.186535,3.66139,0.359223,4.75129,495.3,3.72406015,495.3,3.72406015,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Colt Emerson","SEA",78.1514,323.524,288.939,67.5466,46.8112,14.2422,0.802726,5.69046,33.6822,31.0608,27.1822,0.935037,70.0145,4.43552,2.07616,0.891583,6.18524,6.27362,1.32618,0.233775,0.0840191,0.216412,0.388237,0.30736,0.347706,0.290197,0.655066,0.113931,4.45336,0.287289,-0.360015,0.200042,32.2226,-6.00423,90.9809,-0.159973,1.8313,-3.599053144454956,3.1880961656570435,1.09722,999,2.44585,1.37063,0.961315,2.44585,-1.37063,3.71825,296.1,3.796153846,296.1,3.796153846,,,,,,,,,,,,,,,,,,,"Colt Emerson","sa3022923",806068
"Nasim Nuñez","WSN",107.409,377.408,333.213,77.2062,58.3586,12.2008,1.09044,5.55638,41.0721,30.6273,34.4108,0.399829,85.6,1.98408,2.67751,5.12264,6.42246,25.2165,5.73128,0.231702,0.0911766,0.22681,0.401995,0.305145,0.324888,0.281726,0.630033,0.093186,6.11418,0.292766,-0.399408,2.07336,34.994,-9.59971,78.5969,1.67395,2.32876,-7.899796843528748,4.7621824741363525,0.963667,400.3500061035156,3.07737,-2.38152,1.65825,3.07737,2.38152,2.78901,333.8,3.119626168,333.8,3.119626168,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
