Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ismael Yanez","MIL",0,0,0,6.32071,1,0,0,0,,1.29294,7,2,1,1,0,1,0,0,1,6.1457,6.94602,0.884781,1.80739,0.126292,0.142738,-0.016446247696876526,0.275288,2.0292,0.286809,0.722025,,,6.89797,-0.0341465,-0.0320708,999,,,,,,,3.3677632093429564,2.6047308241075604,5.464704871177673,4.226569487759284,,,,,,,,,,,,,,,,,,,"Ismael Yanez","sa3022354",808254
"Darvin Garcia",,0,0,0,6.7305,1,0,0,0,,1.53376,8,2,1,1,0,1,0,0,1,4.9162,6.80858,0.722059,1.40718,0.106706,0.14778,-0.041074201464653015,0.301665,2.05302,0.317129,0.674013,,,6.53907,-0.0343922,-0.0171941,999,,,,,,,5.149843931198121,3.357653666594799,6.668813467025757,4.348008655902387,,,,,,,,,,,,,,,,,,,"Darvin Garcia","sa3011716",691811
"Abel Fuerte",,0,0,0,6.16929,1,0,0,0,,1.67276,8,2,1,1,0,1,0,0,1,4.39796,5.8113,0.756795,1.23541,0.0985703,0.130247,-0.03167667239904404,0.294872,1.89948,0.307917,0.674039,,,6.05896,-0.0344554,-0.0106844,999,,,,,,,6.178454065322877,3.693559780737994,7.363820314407349,4.402187061409354,,,,,,,,,,,,,,,,,,,"Abel Fuerte","sa3021475",800274
"Manuel Davila","SDP",0,0,0,6.16889,1,0,0,0,,1.47692,8,2,1,1,0,1,0,0,1,4.66289,5.2211,0.893085,1.78072,0.10048,0.112509,-0.012028887867927551,0.282056,1.85414,0.28313,0.700952,,,6.58918,-0.034613,-0.0256867,999,,,,,,,4.729230999946595,3.202083421951262,6.384615540504456,4.322916680959881,,,,,,,,,,,,,,,,,,,"Manuel Davila","sa3024787",823839
"Engel Silvestre","COL",0,0,0,7.17921,1,0,0,0,,1.80338,8,2,2,1,0,1,0,0,1,5.0868,6.11777,0.831478,1.63288,0.12025,0.144622,-0.024371981620788574,0.303427,1.88177,0.317461,0.6208,,,6.57953,-0.0347722,-0.076723,999,,,,,,,7.145045614242554,3.962019994069231,8.01692271232605,4.445487095817618,,,,,,,,,,,,,,,,,,,"Engel Silvestre","sa3022397",815437
"Jairo Iriarte","CHW",1,1,0,4.93027,26,0,0,1,,26,115,25,16,14,3,14,,1,21,7.39159,4.79284,1.54222,1.17349,0.185683,0.1204,0.06528269499540329,0.255214,1.5122,0.294181,0.687301,,,4.94112,-0.034821,-0.0975365,999,,,,,,,91.5,3.519230769230769,92,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Jairo Iriarte","26907",683568
"Dominic Hambley","CHC",0,0,0,5.8278,1,0,0,0,,1.81746,9,2,1,1,0,1,0,0,1,6.20186,6.84727,0.905742,1.27459,0.142335,0.157148,-0.01481252908706665,0.266332,1.83087,0.291316,0.688242,,,6.06868,-0.034906,-0.00586272,999,,,,,,,7.249205327033997,3.988646028938419,8.087300896644592,4.4497816175707126,,,,,,,,,,,,,,,,,,,"Dominic Hambley","sa3017999",692163
"Jesse Wainscott",,0,0,0,6.23664,1,0,0,0,,1.20694,6,1,1,1,0,1,0,0,1,5.46865,6.81586,0.802341,1.7119,0.116654,0.145393,-0.028738118708133698,0.270592,1.94413,0.277749,0.707618,,,6.86105,-0.0349304,-0.0445271,999,,,,,,,5.331337881088258,4.417244185061109,5.034687757492065,4.17145671807253,,,,,,,,,,,,,,,,,,,"Jesse Wainscott","sa3023415",703040
"Carlos Molina",,0,0,0,6.03575,1,0,0,0,,1.95385,9,2,1,1,0,1,0,0,1,4.92048,4.73776,1.03857,1.45008,0.115695,0.111399,0.0042961761355400085,0.288824,1.72359,0.301428,0.66161,,,5.87787,-0.0349916,0.00075534,999,,,,,,,8.258519339561463,4.226784339219097,8.769269824028015,4.488191022454693,,,,,,,,,,,,,,,,,,,"Carlos Molina","sa3022023",808346
"Dominic Scheffler","CIN",0,0,0,6.12827,1,0,0,0,,1.94278,10,2,1,1,0,2,0,0,1,6.36809,7.01613,0.907635,1.46835,0.1395,0.153696,-0.014196112751960754,0.273474,1.93566,0.295807,0.698169,,,6.37515,-0.0350108,0.00742811,999,,,,,,,5.1765650749206555,2.6645155748112015,5.713895320892334,2.941093728178783,,,,,,,,,,,,,,,,,,,"Dominic Scheffler","sa3023599",807636
"Alexander Johnson","CIN",0,0,0,6.81762,1,0,0,0,,1.50854,7,2,1,1,0,1,0,0,1,5.49555,7.17534,0.765894,1.6949,0.127277,0.16618,-0.03890375792980194,0.274897,1.87944,0.284873,0.65112,,,6.9447,-0.0350141,-0.015623,999,,,,,,,4.963222718238831,3.2900757283074014,6.542718052864075,4.337108988436678,,,,,,,,,,,,,,,,,,,"Alexander Johnson","sa3015278",689564
"Adler Cecil","SDP",0,0,0,6.17911,1,0,0,0,,1.23333,7,2,1,1,0,1,0,0,1,7.21202,8.06792,0.893913,1.79033,0.141188,0.157943,-0.01675574481487274,0.266275,2.1494,0.284471,0.748044,,,7.02893,-0.0350167,-0.0381172,999,,,,,,,2.926666784286499,2.3729730377587366,5.166666746139526,4.1891891996385064,,,,,,,,,,,,,,,,,,,"Adler Cecil","sa3023600",814702
"Rafelin Nivar",,0,0,0,6.10857,1,0,0,0,,1.62917,8,2,1,1,0,1,0,0,1,6.64486,7.41851,0.895714,1.5722,0.144341,0.161146,-0.016805261373519897,0.263829,1.93865,0.28382,0.706771,,,6.6032,-0.0352406,-0.0174251,999,,,,,,,5.855833745002747,3.5943735314848984,7.145833611488342,4.386189279271758,,,,,,,,,,,,,,,,,,,"Rafelin Nivar","sa3018833",800216
"Breck Eichelberger",,0,0,0,5.74125,1,0,0,0,,1.56132,9,2,1,1,0,1,0,0,1,6.57482,6.34018,1.03701,1.73759,0.125093,0.120629,0.004464238882064819,0.274362,2.09461,0.288924,0.76624,,,6.50329,-0.035268,-0.0213283,999,,,,,,,5.353794956207277,3.4290103663860707,6.8066182136535645,4.3595178010300115,,,,,,,,,,,,,,,,,,,"Breck Eichelberger","sa3023096",687902
"Juan Rasquin",,0,0,0,6.77671,1,0,0,0,,1.25,7,2,1,1,0,1,0,0,1,5.13758,6.42979,0.799028,1.89838,0.105712,0.1323,-0.02658865600824356,0.293482,2.07031,0.298304,0.703044,,,7.07551,-0.0352681,-0.0370546,999,,,,,,,3.05,2.44,5.25,4.2,,,,,,,,,,,,,,,,,,,"Juan Rasquin","sa3021781",808268
"Tommy Sheehan","CHW",0,0,0,6.5802,1,0,0,0,,1.04,7,2,1,1,0,1,0,0,1,6.84137,8.17633,0.836729,2.33291,0.108593,0.129783,-0.02118975669145584,0.292158,2.6635,0.299897,0.810633,,,7.96326,-0.0353322,-0.0458786,999,,,,,,,1.4959997177124036,1.438461319793604,4.199999809265137,4.038461503192517,,,,,,,,,,,,,,,,,,,"Tommy Sheehan","sa3067477",671169
"Santiago Peraza","CLE",0,0,0,6.42515,1,0,0,0,,1.47692,8,2,1,1,0,1,0,0,1,5.87059,6.82702,0.859905,1.60294,0.125239,0.145643,-0.020403817296028137,0.284256,2.00481,0.30056,0.697861,,,6.61817,-0.0353584,-0.0253006,999,,,,,,,4.729230999946595,3.202083421951262,6.384615540504456,4.322916680959881,,,,,,,,,,,,,,,,,,,"Santiago Peraza","sa3021002",808071
"Marquis Grissom Jr.","WSN",1,1,0,5.06799,14,0,0,1,,14,62,14,9,8,2,6,,1,10,6.47838,3.8512,1.68217,1.43612,0.162978,0.0968856,0.06609262526035309,0.25838,1.446,0.280481,0.679667,,,5.19903,-0.0353589,-0.0583854,999,,,,,,,45.6,3.257142857142857,47,3.357142857142857,,,,,,,,,,,,,,,,,,,"Marquis Grissom Jr.","sa3020312",671726
"Reibyn Corona",,0,0,0,6.15352,1,0,0,0,,1.81726,8,2,1,1,0,1,0,0,1,5.05414,5.29882,0.953823,1.49926,0.122448,0.128376,-0.005928024649620056,0.279004,1.68868,0.290383,0.647153,,,6.10913,-0.0353785,-0.00355664,999,,,,,,,7.247720670700073,3.98826940836424,8.086297750473022,4.449720872316813,,,,,,,,,,,,,,,,,,,"Reibyn Corona","sa3009521",685473
"Albert Suárez","BAL",1,1,0,4.91773,22,0,0,1,,22,94,22,13,12,3,8,,1,17,6.91106,3.13036,2.20775,1.42012,0.17972,0.0814041,0.09831611067056656,0.261489,1.36245,0.290011,0.670712,,,4.82821,-0.0353914,-0.0760584,999,,,,,,,79.7,3.622727272727273,82,3.727272727272727,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Dawson Price","DET",0,0,0,6.61192,1,0,0,0,,1.54,8,2,1,1,0,1,0,0,1,3.92988,5.32813,0.737572,1.6589,0.0877104,0.118918,-0.03120732307434082,0.29752,1.87971,0.297636,0.664323,,,6.60882,-0.035434,-0.0206344,999,,,,,,,5.195999717712403,3.3740258742995297,6.699999809265137,4.35064933456444,,,,,,,,,,,,,,,,,,,"Dawson Price","sa3067391",828523
"Griff McGarry","WSN",3,3,0,4.51598,52,0,0,7,,52,227,45,28,26,6,31,,3,54,9.40019,5.40032,1.74067,1.08762,0.239261,0.137453,0.10180775821208954,0.235008,1.47229,0.2951,0.709263,,,4.57855,-0.0354411,-0.0533373,999,,,,,,,228,4.384615384615385,216,4.153846153846154,,,,,,,,,,,,,,,,,,,"Griff McGarry","sa3017130",676046
"Grant Cherry","TEX",0,0,0,6.07866,1,0,0,0,,1.964,9,2,1,1,0,1,0,0,1,5.25088,5.47217,0.959561,1.53052,0.12455,0.129799,-0.00524892657995224,0.275353,1.71489,0.286809,0.661696,,,6.17254,-0.0354878,-0.00021349,999,,,,,,,8.333599901199342,4.243177167949017,8.819999933242798,4.490835027088551,,,,,,,,,,,,,,,,,,,"Grant Cherry","sa3067452",695511
"Jeferson Figueroa",,0,0,0,6.04761,1,0,0,0,,1.76818,8,2,1,1,0,1,0,0,1,5.64926,6.04467,0.934586,1.57195,0.141058,0.150931,-0.00987309217453003,0.255896,1.62395,0.266399,0.645217,,,6.33552,-0.0356349,-0.00739629,999,,,,,,,6.884547972679139,3.893573939596647,7.840910792350769,4.434447409612362,,,,,,,,,,,,,,,,,,,"Jeferson Figueroa","sa3016811",689951
"Kristófer Bow",,0,0,0,6.27673,1,0,0,0,,1.76036,8,2,1,1,0,1,0,0,1,5.34885,6.36562,0.840272,1.52447,0.123393,0.146849,-0.02345581352710724,0.275151,1.82121,0.287557,0.668835,,,6.45276,-0.0356818,-0.0106179,999,,,,,,,6.826694893836975,3.8780014904850373,7.801820874214172,4.4319357242717805,,,,,,,,,,,,,,,,,,,"Kristofer Bow","sa3020607",690603
"Luis Valdez","KCR",0,0,0,6.09454,1,0,0,0,,1.92168,11,3,1,1,0,1,0,0,1,6.62176,5.20254,1.27279,1.83047,0.131681,0.103459,0.028222739696502686,0.29299,2.02741,0.310898,0.738977,,,6.22941,-0.0357893,0.00200639,999,,,,,,,5.4204035758972156,2.82066442401292,8.608380794525146,4.479620957274196,,,,,,,,,,,,,,,,,,,"Luis Valdez","sa3019288",802099
"Jared Beck",,0,0,0,6.08185,1,0,0,0,,1.88476,9,2,1,1,0,1,0,0,1,6.8528,6.82514,1.00405,1.44099,0.159094,0.158451,0.0006423592567443848,0.267115,1.81757,0.295383,0.677471,,,6.15548,-0.0357957,-0.00443352,999,,,,,,,7.747189760208131,4.110448428048394,8.423776865005493,4.469427165814257,,,,,,,,,,,,,,,,,,,"Jared Beck","sa3020571",805724
"Kelvin Rosario","ARI",0,0,0,6.14089,1,0,0,0,,1.86429,9,2,1,1,0,1,0,0,1,5.01588,5.7752,0.86852,1.27317,0.116368,0.133985,-0.01761629432439804,0.289716,1.82639,0.307704,0.663956,,,5.95983,-0.0358256,-0.000540667,999,,,,,,,7.595714235305787,4.074329489763961,8.321428537368774,4.46360153060709,,,,,,,,,,,,,,,,,,,"Kelvin Rosario","sa3022128",808163
"Jose Pinto",,0,0,0,7.52908,1,0,0,0,,1.21429,6,2,1,1,0,1,0,0,0,2.74451,6.05625,0.45317,1.70239,0.0617152,0.136186,-0.07447030767798424,0.317105,2.00718,0.308361,0.627578,,,7.18488,-0.0358665,-0.0362334,999,,,,,,,0.7857144117355341,0.6470589182368595,3.071428656578064,2.5294117993549485,,,,,,,,,,,,,,,,,,,"Jose Pinto","sa3021993",807207
"Darlin Mendez",,0,0,0,6.54589,1,0,0,0,,1.01667,6,2,1,1,0,1,0,0,1,6.41706,7.80738,0.821921,2.1845,0.111521,0.135684,-0.024162404239177704,0.285285,2.42161,0.291949,0.781641,,,7.702,-0.0359497,-0.0489924,999,,,,,,,1.3233332157135012,1.3016392489204915,4.083333253860474,4.016393427245241,,,,,,,,,,,,,,,,,,,"Darlin Mendez","sa3021035",811596
"Miguel Alfonseca",,0,0,0,6.59152,1,0,0,0,,1.42146,7,2,1,1,0,1,0,0,1,3.43006,5.63779,0.608405,1.59951,0.078431,0.128913,-0.05048155039548874,0.289936,1.83673,0.285595,0.65293,,,6.73793,-0.0361331,-0.0280772,999,,,,,,,4.318833351135255,3.038299565317445,6.1073198318481445,4.296499929889911,,,,,,,,,,,,,,,,,,,"Miguel Alfonseca","sa3009753",684957
"Cam Tullar",,0,0,0,6.11809,1,0,0,0,,1.95336,9,2,1,1,0,1,0,0,1,5.36603,5.38399,0.996664,1.65725,0.123372,0.123785,-0.0004129931330680847,0.276569,1.75351,0.285897,0.675953,,,6.30312,-0.0361697,0.00187647,999,,,,,,,8.254833722114565,4.225975249386106,8.7667795419693,4.488060524094533,,,,,,,,,,,,,,,,,,,"Cam Tullar","sa3022415",690342
"Tyler Kennedy",,0,0,0,7.0888,1,0,0,0,,0.972417,6,1,1,1,0,1,0,0,1,6.0221,9.99701,0.602391,1.75976,0.112494,0.186746,-0.07425179332494736,0.28615,2.47125,0.29949,0.73309,,,7.91979,-0.0361999,-0.0457636,999,,,,,,,3.5958862185478213,3.697884764862759,3.862085282802582,3.9716346569063217,,,,,,,,,,,,,,,,,,,"Tyler Kennedy","sa3023042",701159
"Jimmy Reyes",,0,0,0,6.27407,1,0,0,0,,1.40084,7,2,1,1,0,1,0,0,1,5.13128,6.0225,0.852018,1.82782,0.110406,0.129582,-0.019175812602043152,0.274968,1.888,0.27757,0.70251,,,6.82925,-0.0362374,-0.029593,999,,,,,,,4.166183686256409,2.9740703243732636,6.004178166389465,4.286140374898913,,,,,,,,,,,,,,,,,,,"Jimmy Reyes","sa3022277",811601
"Rodolfo De La Cruz",,0,0,0,6.56082,1,0,0,0,,1.38927,7,2,1,1,0,1,0,0,1,5.41727,6.74225,0.803482,1.74554,0.112561,0.140092,-0.027530618011951447,0.287068,2.05014,0.296308,0.705009,,,6.89895,-0.0362615,-0.0250982,999,,,,,,,4.080632901191712,2.9372397360203695,5.9463735818862915,4.28019995742264,,,,,,,,,,,,,,,,,,,"Rodolfo De La Cruz","sa3019398",805095
"Enderjer Sifontes",,0,0,0,6.29276,1,0,0,0,,1.79803,9,2,1,1,0,1,0,0,1,5.4778,5.73902,0.954482,1.70008,0.123521,0.129412,-0.005890563130378723,0.279586,1.82043,0.289515,0.679163,,,6.4646,-0.036467,-0.00631757,999,,,,,,,7.105391263961793,3.9517737066276366,7.990129232406616,4.443834468810909,,,,,,,,,,,,,,,,,,,"Enderjer Sifontes","sa3016458",691583
"Jeffrey Amparo",,0,0,0,6.23661,1,0,0,0,,1.11698,8,2,1,1,0,1,0,0,1,7.99622,8.02222,0.996759,2.07783,0.126924,0.127337,-0.00041268765926361084,0.291081,2.64506,0.310437,0.813234,,,7.28512,-0.0364969,-0.0393296,999,,,,,,,2.065674614906311,1.8493338853116668,4.584915280342102,4.104731271824463,,,,,,,,,,,,,,,,,,,"Jeffrey Amparo","sa3019834",800252
"Orlando Ribalta","WSN",2,2,0,4.4288,42,0,0,1,,42,185,38,23,21,6,21,,2,40,8.60325,4.47456,1.9227,1.26195,0.21746,0.113101,0.10435867309570312,0.235606,1.4038,0.278499,0.717462,,,4.68941,-0.0365251,-0.0547184,999,,,,,,,153.2,3.6476190476190475,147,3.5,,,,,,,,,,,,,,,,,,,"Orlando Ribalta","26247",687377
"Cristofer Soriano",,0,0,0,6.93249,1,0,0,0,,1.575,8,2,1,1,0,1,0,0,1,4.72636,6.47979,0.7294,1.5285,0.108474,0.148716,-0.040242671966552734,0.298614,1.93232,0.309818,0.643834,,,6.6368,-0.036543,-0.0150601,999,,,,,,,5.455000352859497,3.4634921826713145,6.875000238418579,4.365079384301825,,,,,,,,,,,,,,,,,,,"Cristofer Soriano","sa3021827",814404
"Dan Altavilla","MIN",2,2,0,4.57123,32,0,0,1,,32,140,31,18,16,4,15,,2,26,7.39506,4.33821,1.70463,1.11186,0.187496,0.109992,0.07750403881072998,0.249129,1.44125,0.28766,0.69897,,,4.69384,-0.0365784,-0.0691541,999,,,,,,,112.00000000000003,3.500000000000001,113,3.53125,,,,,,,,,,,,,,,,,,,"Dan Altavilla","16507",656186
"Edwin Nuñez","STL",0,0,0,5.8238,1,0,0,0,,1.85052,9,2,1,1,0,1,0,0,1,6.63941,6.9694,0.952652,1.36654,0.147644,0.154982,-0.0073380619287490845,0.265367,1.87772,0.291136,0.703217,,,6.14995,-0.0366791,-0.00448463,999,,,,,,,7.493846344947815,4.049589980471272,8.252598881721497,4.459611287172786,,,,,,,,,,,,,,,,,,,"Edwin Nunez","sa3014813",695835
"Jack Maruskin",,0,0,0,6.58932,1,0,0,0,,1.04891,6,1,1,1,0,1,0,0,1,6.91484,8.74779,0.790467,2.06199,0.127436,0.161216,-0.03378014266490936,0.272247,2.32725,0.282907,0.761321,,,7.72972,-0.0368537,-0.0470834,999,,,,,,,4.16190152168274,3.9678513279791545,4.24452805519104,4.046625368883098,,,,,,,,,,,,,,,,,,,"Jack Maruskin","sa3023136",813826
"Eris Rodríguez",,0,0,0,6.66823,1,0,0,0,,1.41735,7,2,1,1,0,1,0,0,1,4.30495,5.90691,0.728799,1.7559,0.0944433,0.129588,-0.03514426201581955,0.290702,1.92011,0.290884,0.674493,,,6.86687,-0.0370145,-0.0285982,999,,,,,,,4.2884177446365355,3.0256509688068376,6.086768746376038,4.2944598336785225,,,,,,,,,,,,,,,,,,,"Eris Rodriguez","sa3017859",694038
"Scarlyn Lebron",,0,0,0,6.14172,1,0,0,0,,1.63369,8,2,1,1,0,1,0,0,1,5.06139,5.75698,0.879175,1.62213,0.116455,0.132459,-0.016004428267478943,0.272993,1.76735,0.279631,0.674584,,,6.44843,-0.037019,-0.0155255,999,,,,,,,5.88932363986969,3.604915893831217,7.168461918830872,4.387889660295357,,,,,,,,,,,,,,,,,,,"Scarlyn Lebron","sa3016277",700277
"Tim Fischer","LAD",0,0,0,7.172,1,0,0,0,,1.2,6,2,1,1,0,1,0,0,1,4.1218,6.8118,0.605097,1.98809,0.0886408,0.14649,-0.05784948170185089,0.289688,2.01546,0.283077,0.671131,,,7.55691,-0.0370352,-0.036558,999,,,,,,,2.680000352859497,2.2333335386382127,5.000000238418579,4.1666666997803565,,,,,,,,,,,,,,,,,,,"Tim Fischer","sa3021536",808444
"Braulio Salas","MIA",0,0,0,6.05571,1,0,0,0,,1.95,10,3,1,1,0,1,0,0,1,4.907,5.07275,0.967325,1.60913,0.106318,0.10991,-0.0035912692546844482,0.287531,1.85928,0.295301,0.698816,,,6.23534,-0.0370602,0.00440249,999,,,,,,,5.630000352859498,2.8871795975323313,8.750000238418579,4.487179499719583,,,,,,,,,,,,,,,,,,,"Braulio Salas","sa3019820",806466
"David Morillo",,0,0,0,5.96976,1,0,0,0,,1.82396,8,2,1,1,0,1,0,0,1,4.86502,4.92108,0.988609,1.54418,0.119155,0.120528,-0.001372992992401123,0.272607,1.6199,0.279603,0.649002,,,6.08482,-0.0372077,-0.0131877,999,,,,,,,7.297293019294739,4.000799883768299,8.119792580604553,4.451741916736823,,,,,,,,,,,,,,,,,,,"David Morillo","sa3009610",683565
"Eduardo Castillo","CHC",0,0,0,6.41542,1,0,0,0,,1.32826,7,2,1,1,0,1,0,0,1,6.09312,7.0136,0.868759,1.81876,0.121666,0.140046,-0.01837984472513199,0.282162,2.11003,0.29414,0.72873,,,6.95302,-0.0372249,-0.0313011,999,,,,,,,3.6291606426239023,2.7322565712231257,5.641324758529663,4.247138156648891,,,,,,,,,,,,,,,,,,,"Eduardo Castillo","sa3022168",808341
"David Tiburcio",,0,0,0,6.63967,1,0,0,0,,1.68899,8,2,1,1,0,1,0,0,1,3.78045,5.08787,0.743032,1.74272,0.0882291,0.118742,-0.030512824654579163,0.290748,1.76899,0.286436,0.643044,,,6.67528,-0.0372692,-0.0113191,999,,,,,,,6.298513627052308,3.7291635014346505,7.4449416399002075,4.407929597005589,,,,,,,,,,,,,,,,,,,"David Tiburcio","sa3016010",696010
"Juan Burgos","ARI",2,2,0,4.37473,34,0,0,1,,34,150,33,18,17,4,16,,2,30,7.86702,4.11827,1.91027,1.08707,0.19847,0.103896,0.09457393735647202,0.246984,1.42016,0.29003,0.710801,,,4.47794,-0.0373118,-0.0255506,999,,,,,,,126.60000000000004,3.723529411764707,128,3.764705882352941,,,,,,,,,,,,,,,,,,,"Juan Burgos","27271",686228
"Peniel Otano",,0,0,0,6.22011,1,0,0,0,,1.96194,9,2,1,1,0,1,0,0,1,4.53803,5.73819,0.790846,1.17938,0.105799,0.13378,-0.02798057347536087,0.296417,1.84406,0.313088,0.655908,,,5.91726,-0.0373278,0.00468724,999,,,,,,,8.318384599685668,4.239868810129653,8.809719324111938,4.490301420988653,,,,,,,,,,,,,,,,,,,"Peniel Otano","sa3016751",702785
"Robert Puason","ATH",0,0,0,7.54534,1,0,0,0,,1.37368,6,2,1,1,0,1,0,0,0,2.78569,4.98787,0.558493,1.85907,0.0656789,0.1176,-0.051921211183071136,0.317698,1.85788,0.305822,0.600627,,,7.02884,-0.037519,-0.0281353,999,,,,,,,1.965262842178345,1.4306511555979895,3.8684208393096924,2.8160918861943864,,,,,,,,,,,,,,,,,,,"Robert Puason","sa3014697",691188
"Pitterson Rosa","PIT",0,0,0,6.31939,1,0,0,0,,1.61465,8,2,1,1,0,1,0,0,1,4.99848,6.43373,0.776919,1.54577,0.105981,0.136412,-0.03043106198310852,0.286759,1.99415,0.296603,0.699805,,,6.59473,-0.0375754,-0.0128623,999,,,,,,,5.748422431945801,3.560162543522623,7.073258399963379,4.38067137798752,,,,,,,,,,,,,,,,,,,"Pitterson Rosa","sa3018839",800278
"Aldrin Gonzalez","MIL",0,0,0,5.96957,1,0,0,0,,1.18333,8,2,1,1,0,1,0,0,1,7.50511,7.53698,0.995772,2.23405,0.119129,0.119635,-0.0005058124661445618,0.278384,2.53015,0.288991,0.827304,,,7.45283,-0.0377105,-0.0376419,999,,,,,,,2.5566662549972543,2.1605631339646867,4.916666388511658,4.15492953773624,,,,,,,,,,,,,,,,,,,"Aldrin Gonzalez","sa3025070",808305
"Yirber Ruiz",,0,0,0,6.44717,1,0,0,0,,1.66667,9,2,1,1,0,1,0,0,1,5.44171,4.90289,1.1099,1.9864,0.116276,0.104763,0.01151321828365326,0.291498,1.88473,0.296768,0.699558,,,6.60466,-0.0377733,-0.0158106,999,,,,,,,6.133333039283753,3.6799999113082866,7.333333134651184,4.399999985694885,,,,,,,,,,,,,,,,,,,"Yirber Ruiz","sa3018523",800342
"Raudy Gomez",,0,0,0,6.5583,1,0,0,0,,1.80667,9,2,1,1,0,1,0,0,1,4.19483,5.71941,0.733438,1.52193,0.094262,0.128521,-0.03425881266593933,0.296626,1.89607,0.301969,0.663024,,,6.48602,-0.0378397,-0.00765994,999,,,,,,,7.1693329334259035,3.968265580005778,8.03333306312561,4.446494448388028,,,,,,,,,,,,,,,,,,,"Raudy Gomez","sa3019548",800467
"Richy Valdez",,0,0,0,6.09348,1,0,0,0,,1.91539,11,3,1,1,0,1,0,0,1,6.32952,5.68707,1.11297,1.72344,0.123396,0.110871,0.012524902820587158,0.293644,2.10079,0.31099,0.742785,,,6.30919,-0.0379261,0.00167297,999,,,,,,,5.373900222778322,2.8056400160523083,8.576959609985352,4.477913638187762,,,,,,,,,,,,,,,,,,,"Richy Valdez","sa3019083",804972
"Jordy Arias",,0,0,0,6.30757,1,0,0,0,,1.61036,9,2,1,1,0,1,0,0,1,6.20306,6.53377,0.949385,1.81924,0.126879,0.133644,-0.006764411926269531,0.280389,2.02698,0.293139,0.723348,,,6.76098,-0.0380842,-0.0186787,999,,,,,,,5.716679191589356,3.5499341165128007,7.051810264587402,4.379021631695613,,,,,,,,,,,,,,,,,,,"Jordy Arias","sa3019177",802242
"Ricardo Montero","LAD",0,0,0,7.49848,1,0,0,0,,0.940776,6,1,1,1,0,1,0,0,0,4.52992,9.36146,0.48389,2.03605,0.0852943,0.176268,-0.09097365289926529,0.292976,2.44078,0.289894,0.720688,,,8.43055,-0.0381191,-0.0495809,999,,,,,,,1.361740124225617,1.447465251425262,1.7038784623146057,1.8111420989778186,,,,,,,,,,,,,,,,,,,"Ricardo Montero","sa3018370",805110
"Jan Hechavarria","LAA",0,0,0,6.82985,1,0,0,0,,1.83555,8,2,2,1,0,1,0,0,1,4.01034,5.25726,0.76282,1.61513,0.101293,0.132788,-0.03149455785751343,0.290884,1.67828,0.291636,0.595238,,,6.48978,-0.0383469,-0.098056,999,,,,,,,7.383054637908937,4.022261985757346,8.17773962020874,4.455203546089894,,,,,,,,,,,,,,,,,,,"Jan Hechavarria","sa3023602",816088
"Tommy Ventimiglia",,0,0,0,7.30809,1,0,0,0,,1.00063,6,1,1,1,0,1,0,0,0,4.03263,8.66883,0.465188,1.81864,0.0795344,0.170973,-0.09143824130296707,0.294158,2.31482,0.291413,0.702749,,,7.98228,-0.0383688,-0.0492158,999,,,,,,,1.8046762704849244,1.8035365644302317,2.0031596422195435,2.001894588087624,,,,,,,,,,,,,,,,,,,"Tommy Ventimiglia","sa3019366",702269
"Carlos Meza",,0,0,0,6.36719,1,0,0,0,,1.8125,9,2,1,1,0,1,0,0,1,4.45552,4.81145,0.926023,1.83641,0.0970045,0.104754,-0.0077493563294410706,0.29115,1.84813,0.291018,0.688287,,,6.57342,-0.0383708,-0.0073545,999,,,,,,,7.212500000000001,3.979310344827587,8.0625,4.448275862068965,,,,,,,,,,,,,,,,,,,"Carlos Meza","sa3019059",800158
"Simon Leandro","BAL",0,0,0,6.63814,1,0,0,0,,1.96272,9,2,2,1,0,1,0,0,1,4.25388,4.91534,0.865429,1.564,0.107674,0.124417,-0.01674291491508484,0.292013,1.65328,0.296779,0.601205,,,6.24386,-0.0385188,-0.0968622,999,,,,,,,8.324154734611515,4.241124262421516,8.813618063926697,4.490503913293793,,,,,,,,,,,,,,,,,,,"Simon Leandro","sa3022240",814129
"Yuki Matsui","SDP",3,3,0,4.19308,53,0,0,10,,53,227,46,27,25,7,24,,3,52,8.89841,4.10671,2.1668,1.26094,0.230552,0.106402,0.12414960563182831,0.228808,1.32205,0.27332,0.722256,,,4.4932,-0.0385469,-0.0181971,999,,,,,,,249.50000000000003,4.707547169811321,237,4.471698113207547,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
