Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Matt Mervis","WSN",8,35,32,7,4,1,0,1,4,4,3,0,10,0,0,0,,0,0,0.223747,0.0747393,0.277874,0.268968,0.289144,0.407815,0.302066,0.696958,0.184067,3.57936,0.27346,-0.0438802,-0.0337744,3.82325,-0.312267,92.5303,-0.0776546,-0.0349267,-0.38751356303691864,-0.6599266864359379,0.0119724,999,,,,,,,28.5,3.5625,28.5,3.5625,,,,,,,,,,,,,,,,,,,"Matt Mervis","27845",670223
"César Prieto","STL",3,14,13,3,2,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.256252,0.0379591,0.157365,0.241216,0.291483,0.363235,0.28586,0.654718,0.106983,3.85224,0.292714,-0.00436527,-0.058985,1.34509,-0.309122,83.5562,-0.0633502,-0.0826986,-0.33620135486125946,-0.032698553055524826,0.00991239,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"Cavan Biggio","HOU",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.209541,0.108892,0.276578,0.393711,0.309009,0.320885,0.285288,0.629894,0.111345,3.79623,0.281797,-0.0082808,-0.00699315,0.669293,-0.157811,81.6432,-0.015274,-0.0281878,-0.16672321315854788,-0.0031877756118774414,0.00726599,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Cavan Biggio","19252",624415
"Eloy Jiménez","TOR",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.249836,0.0741997,0.20085,0.369429,0.307868,0.39416,0.306216,0.702028,0.144324,2.33628,0.288569,-0.00497541,-0.0176053,1.57646,-0.077743,96.0879,-0.0225807,0,-0.08713290095329285,-0.3499999940395355,0.00457586,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Eloy Jimenez","17484",650391
"Austin Shenton",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207273,0.0985955,0.317093,0.310936,0.290772,0.362587,0.288422,0.653359,0.155313,1.71538,0.279121,,-0.00164579,0.0981577,-0.02,89.7581,-0.00164579,0.000712953,-0.013717021443881094,0.0007129529840312898,0.00219095,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Austin Shenton","25425",668853
"Cooper Hummel",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220882,0.126886,0.264687,0.479383,0.329738,0.366466,0.310495,0.696204,0.145584,5.21448,0.287183,,-0.00108651,0.116079,-0.00207889,97.5497,-0.00108651,-0.00962144,-0.003974510356783867,-0.009621436707675457,0.0021304,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cooper Hummel","19458",669450
"Nick Maton",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21644,0.108977,0.255509,0.42651,0.309785,0.353284,0.295583,0.663069,0.136844,2.89966,0.272963,,-0.00232394,0.103972,-0.0141858,87.9026,-0.00232394,0.0018514,-0.016582176322117448,0.0018513950053602457,0.00201429,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nick Maton","21635",665155
"Diego Castillo",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.234726,0.0942267,0.184591,0.51046,0.309497,0.34032,0.289829,0.649817,0.105595,2.85245,0.276215,,-0.00243694,0.0993,-0.0188577,81.1792,-0.00243694,0.00784248,-0.02461948711425066,0.007842478342354298,0.00180493,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Diego Castillo","19906",660636
"Trey Mancini","LAA",2,7,6,2,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.237013,0.0675921,0.262207,0.257781,0.29792,0.392438,0.301115,0.690358,0.155425,2.53096,0.294532,-0.0117727,-0.0111641,0.759246,-0.0678579,90.7927,-0.0229368,0,-0.09889985993504524,-0.125,0.00174226,999,,,,,,,5.2,2.6,5.2,2.6,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Jair Camargo","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224943,0.0533648,0.336671,0.158507,0.272398,0.385535,0.28516,0.657933,0.160592,3.77541,0.311061,,-0.00114737,0.0955096,-0.0226481,80.222,-0.00114737,0.00393692,-0.024458082974888384,0.003936924040317535,0.00142186,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jair Camargo","21730",665856
