Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brady Lindsly",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20665,0.0747709,0.284035,0.263246,0.270011,0.30732,0.25751,0.577331,0.10067,3.1786,0.277603,,-0.000742428,0.0730603,-0.0450974,62.0078,-0.000742428,0.014259,-0.045771021803375334,0.01425904966890812,0.000179893,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brady Lindsly","sa3014942",686251
"Ramon Ramirez","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216439,0.0652796,0.253725,0.257284,0.274205,0.358734,0.277285,0.632939,0.142295,3.15022,0.265178,,-0.000988365,0.0891161,-0.0290417,72.5386,-0.000988365,0.000657342,-0.033354863873682916,0.0006573420250788331,0.000176065,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ramon Ramirez","sa3021637",808675
"Calvin Harris","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213902,0.0656178,0.271389,0.241785,0.268661,0.309139,0.256556,0.5778,0.0952362,3.18921,0.284724,,-0.0010953,0.0722858,-0.0458719,61.0184,-0.0010953,0.014259,-0.04703961429186165,0.01425904966890812,0.000167568,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Calvin Harris","sa3022496",691941
"Angel Diaz","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.197224,0.0658758,0.310893,0.211892,0.266245,0.309,0.257266,0.575244,0.111775,2.30669,0.271006,,-0.0013522,0.0728619,-0.0452958,62.3295,-0.0013522,0.014259,-0.045999581343494356,0.01425904966890812,0.000156509,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Angel Diaz","sa3019214",801225
"Kodey Shojinaga","PHI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.206186,0.0909514,0.233402,0.389677,0.283336,0.292341,0.26036,0.575677,0.0861553,2.54553,0.262657,,-0.0013768,0.0753746,-0.0427831,62.3298,-0.0013768,0.014259,-0.0460237308871001,0.01425904966890812,0.000154038,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kodey Shojinaga","sa3025412",809975
"Andrews Sosa",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.197635,0.0729726,0.325798,0.223981,0.263153,0.309118,0.254891,0.572271,0.111483,3.64041,0.281012,,-0.000868095,0.0709344,-0.0472233,60.7043,-0.000868095,0.014259,-0.0471826137509197,0.01425904966890812,0.000152938,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andrews Sosa","sa3019765",806237
"Cesar Mujica","PHI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204681,0.0676892,0.30755,0.220091,0.264859,0.322461,0.260025,0.587321,0.11778,3.60724,0.279376,,-0.00117727,0.0751022,-0.0430555,62.1,-0.00117727,0.014259,-0.046096603269688785,0.01425904966890812,0.000146582,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cesar Mujica","sa3023880",815009
"Enderson Delgado","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.195346,0.070203,0.290174,0.241934,0.268315,0.303312,0.25658,0.571627,0.107966,2.86465,0.262203,,-0.0013288,0.0723049,-0.0458528,61.0411,-0.0013288,0.014259,-0.04724644054658711,0.01425904966890812,0.000146408,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Enderson Delgado","sa3018576",800503
"Ricson Gonzalez","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204527,0.0795239,0.271074,0.293366,0.275181,0.306227,0.260398,0.581408,0.1017,3.6922,0.271421,,-0.00135388,0.0754055,-0.0427522,60.9058,-0.00135388,0.014259,-0.04743093124125153,0.01425904966890812,0.000127532,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ricson Gonzalez","sa3019629",805692
"Kleyver Salazar","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.208614,0.0807003,0.271031,0.297753,0.273006,0.315769,0.26196,0.588775,0.107155,2.19419,0.272785,,-0.0012691,0.0766734,-0.0414843,60.8022,-0.0012691,0.014259,-0.04746826086193323,0.01425904966890812,0.000123713,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kleyver Salazar","sa3021241",808307
