FG ID,Team,W,L,QS,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,HBP,SO,WAR,ADP,POS,Ottoneu ID,Ottoneu Positions,Name
10061,NYM,3.4572760000000002,2.612226,0.0,57.417500000000004,0.0,1.432636,14.97026,57.17894,239.01319999999998,48.83716,25.484879999999997,23.510080000000002,6.902372,19.884259999999998,3.26892,57.27418,0.3742708,999.0,['RP'],4970,RP,Brooks Raley
10078,CHC,3.810766,3.0907560000000003,0.0,63.23826,0.0,1.3132359999999998,17.11416,61.95228,255.91540000000003,52.67776,27.65996,25.57512,7.719272,20.941380000000002,2.039232,63.77168,0.43362599999999996,999.0,['RP'],6225,RP,Caleb Thielbar
10197,CHC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01771,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00598633,999.0,['RP'],6289,RP,Shelby Miller
10233,BOS,4.41134,3.169422,0.0,58.36838,0.0,29.24422,2.2604119999999996,58.20949999999999,238.287,40.86454,20.35538,18.96694,5.019878,25.46314,2.33793,80.99644,1.2002283999999999,64.04000091552734,['RP'],5644,RP,Aroldis Chapman
10310,PHI,10.372512,6.042328,14.16896,22.885460000000002,22.885460000000002,0.0,0.0,141.5076,573.0358000000001,115.416,55.415620000000004,50.934380000000004,16.7128,38.46164,6.173578,165.1658,3.290876,113.11000061035156,['SP'],15962,SP,Zack Wheeler
10315,MIN,1.45255,1.09314,0.0,25.5959,0.0,0.0244675,0.757668,27.912499999999998,119.942,26.5398,15.0816,13.875,3.96128,9.87301,2.30375,25.5217,-0.0294662,999.0,['RP'],12068,RP,Michael Tonkin
10591,SFG,1.39587,1.3963,0.0,26.5976,0.064299,0.0,1.81207,26.3758,114.382,27.0307,13.2928,12.2294,2.81705,9.33241,1.26501,18.9964,0.00826066,999.0,['RP'],14022,RP,Scott Alexander
10603,ATL,11.47164,6.5604759999999995,15.567719999999998,26.54956,26.54956,0.0,0.0,158.976,648.9294,129.9874,59.76518,54.87198,17.18904,43.531459999999996,8.173726,194.925,3.865706,38.900001525878906,['SP'],14393,SP,Chris Sale
10954,TEX,10.48466,7.29272,14.08136,27.25568,27.25568,0.0,0.0,162.7154,651.536,134.071,67.29166,61.74832,21.74974,39.9553,5.487904,180.62419999999997,3.465354,49.63999938964844,['SP'],14294,SP,Jacob DeGrom
11121,SEA,0.0812628,0.804433,0.6408964,1.767338,1.615736,0.0,0.02098842,7.349271999999999,32.59076,8.446628,4.896457999999999,4.264744,1.2494619999999999,1.956644,0.1491102,3.91747,-0.017202528,999.0,['SP'],13509,SP/RP,Casey Lawrence
11156,ARI,9.94608,8.782792,13.53192,27.84218,27.84218,0.0,0.0,165.89839999999998,695.9454000000001,159.86599999999999,84.11382,77.0647,21.694,50.8375,5.557514,147.9434,2.044558,275.7099914550781,['SP'],17763,SP,Merrill Kelly
11189,CHC,0.06229079999999999,0.6507670000000001,0.0,6.6270679999999995,0.0,0.0,0.8170834,6.800269999999999,29.557760000000002,6.191506,3.544756,3.389176,0.9318124,3.171532,0.1179168,6.685304,-0.010384846,999.0,['RP'],14464,SP/RP,Vince Velasquez
11384,BOS,2.130678,2.346644,0.0,42.90094,0.0,0.49106639999999996,5.337820000000001,42.7894,186.7104,40.45892,22.453920000000004,20.62558,4.939004000000001,19.78284,1.895678,38.061440000000005,0.014010459999999999,742.8699951171875,['RP'],14809,RP,Tommy Kahnle
11423,COL,6.6811620000000005,9.607004,8.143974,23.66936,23.66936,0.0,0.0,134.1318,594.6836000000001,152.4768,87.19628,79.85258,20.38106,51.575919999999996,5.9243380000000005,91.03336,0.8825394,999.0,['SP'],10626,SP,Jose Quintana
11426,LAA,2.783532,2.8040700000000003,0.1822584,54.52844,0.262119,3.294852,11.0527,54.567499999999995,228.7622,46.41808,24.37248,22.39072,7.020712,19.360860000000002,3.090828,59.64019999999999,0.5012638,736.8499755859375,['RP'],18095,RP,Drew Pomeranz
11486,SFG,9.610264,10.14922,13.6234,29.55874,29.55874,0.0,0.0,171.1538,726.2572,152.5648,86.55614,79.58362,24.41484,68.07723999999999,7.330856,176.43599999999998,1.851588,169.05999755859375,['SP'],14941,SP,Robbie Ray
11487,BOS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9720390000000001,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00242766,999.0,['RP'],10508,RP,Joely Rodriguez
11490,KCR,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.25265,20.0,5.0,3.0000000000000004,3.0000000000000004,1.0,2.0,0.0,2.0,-0.0154863,999.0,['SP'],14401,RP,Aaron Sanchez
11674,CHC,9.071372,8.84211,11.27778,25.378880000000002,25.378880000000002,0.0,0.0,144.1894,601.475,143.10739999999998,77.4411,70.9418,23.47448,35.3983,4.666668,112.2348,1.433484,454.92999267578136,['SP'],14906,SP,Jameson Taillon
11691,BOS,2.0,2.0,0.0,34.0,0.0,0.0,1.0,34.0,165.0,38.0,20.0,18.0,5.0,16.0,2.0,30.0,-0.0482493,999.0,['RP'],13407,RP,Tayron Guerrero
11804,KCR,0.9605662,1.154932,0.0,17.17474,0.0,0.01166046,1.394488,17.33932,74.98718,16.2087,9.843274000000001,9.071814,2.4091620000000002,7.92124,0.8078356,17.1906,0.006727500000000001,999.0,['RP'],13080,RP,Hector Neris
11836,PHI,5.699016,5.3698440000000005,5.649484,42.10724,16.42228,0.014232419999999999,1.265902,115.5502,506.21959999999996,122.75639999999999,72.29094,66.20366,19.16558,43.703720000000004,5.1516660000000005,80.57058,0.2525394,999.0,['SP'],14646,SP/RP,Taijuan Walker
11847,TEX,3.014226,3.1014239999999997,0.0,51.6501,0.0,7.835380000000001,13.18146,52.19982,214.0444,47.41722,22.031660000000002,20.20512,5.846376000000001,12.459959999999999,1.933922,51.235640000000004,0.6371292,684.8599853515625,['RP'],18455,RP,Chris Martin
11861,SDP,3.827404,2.652972,0.0,54.1104,0.0,1.189204,18.281399999999998,55.02888,227.5616,44.69428,22.79626,20.972540000000002,6.129328,20.554560000000002,3.218826,58.74364,0.46511260000000004,999.0,['RP'],27723,RP,Jason Adam
12095,TOR,3.13651,2.8926600000000002,0.0,53.27144,0.0,4.163818,11.90456,54.09494,225.5968,44.22858,23.69966,21.73968,6.341946,20.36224,2.77341,60.42748,0.492012,999.0,['RP'],10429,RP,Yimi Garcia
12304,BAL,10.6478,9.021644,12.95166,33.60946,28.61714,0.0,0.585115,169.2994,727.307,166.399,87.80606,80.92558,22.963140000000003,57.400499999999994,9.7457,153.52100000000002,1.861248,362.5199890136719,['SP'],18398,SP,Chris Bassitt
12317,CHC,4.640236,3.499124,4.412648000000001,41.082,8.266904,0.067128,0.820894,83.91480000000001,355.2626,83.53304,44.34692,40.70314,12.37264,24.23588,3.769828,68.04208,0.48971560000000003,747.239990234375,['SP'],18524,SP/RP,Colin Rea
12447,KCR,8.888286,9.663038,11.88,26.76742,26.76742,0.0,0.0,155.0548,664.1086,157.90480000000002,85.96664000000001,78.83334,22.98542,50.74488,6.511792,128.7558,1.43855,516.530029296875,['SP'],23701,SP,Seth Lugo
12572,LAD,3.908368,3.437478,0.0,53.78082,0.0,0.44537999999999994,13.150860000000002,54.20706,232.01,46.42508,24.644060000000003,22.60854,6.6801580000000005,22.67342,2.824914,61.05892,0.31134660000000003,999.0,['RP'],18414,RP,Blake Treinen
12718,SFG,8.088276,8.147088,10.71661,25.33106,25.33106,0.003280338,0.0,143.3886,620.7728,149.13320000000002,75.72312,69.36128,15.79666,48.670860000000005,6.816148,106.0642,1.49004,743.8699951171875,['SP'],28712,SP/RP,Adrian Houser
12730,TBR,8.421997999999999,6.768292000000001,10.777182,41.38574,21.48354,0.0,0.8350174,143.634,610.7082,143.73160000000001,75.15426,68.74196,20.01068,39.489779999999996,6.219316,113.6544,1.423508,744.22998046875,['SP'],18449,SP/RP,Nick Martinez
12760,NYY,1.090588,1.323868,0.0,28.720200000000002,0.0,0.0,1.6913620000000003,29.1441,126.9144,26.204699999999995,15.628059999999998,14.39382,3.701112,14.585920000000002,1.25059,27.43058,-0.03824638,999.0,['RP'],18198,RP,Rafael Montero
12763,PIT,0.6966015999999999,0.9250606,0.0,15.0654,0.04573134,0.0,0.937303,15.74484,67.49144,15.87498,8.333064,7.954416,2.0868320000000002,5.117946,0.8329522,13.03512,-0.024534875999999997,999.0,['RP'],23604,RP,Chris Devenski
12768,BOS,11.816040000000001,8.736678,15.222539999999999,29.278599999999997,29.278599999999997,0.0,0.0,171.47879999999998,712.0188,159.772,77.90824,71.4036,20.83392,45.7915,6.2803819999999995,181.61540000000002,3.5569400000000004,137.1300048828125,['SP'],18113,SP,Sonny Gray
12777,COL,2.1458640000000004,2.095412,0.0,40.973839999999996,0.0,0.4346694,4.658758,41.52176,181.80219999999997,43.102000000000004,25.2069,23.3503,7.011559999999999,15.34,1.932158,39.79982,0.021154019999999996,999.0,['RP'],23842,RP,John Brebbia
12784,DET,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.08159,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.00197633,999.0,['RP'],18231,RP,Burch Smith
12791,ATH,3.497826,3.683592,0.0,57.854639999999996,0.0,2.95005,10.638200000000001,59.46396,258.8814,57.191159999999996,32.45034,29.710259999999998,8.228168,26.07624,2.958444,52.15488,-0.15971887999999998,999.0,['RP'],28708,RP,Michael Kelly
12808,PIT,1.6520299999999999,1.6703859999999997,1.6082779999999999,24.16874,2.2208240000000004,0.0,0.647125,32.3046,141.7378,33.2669,19.121859999999998,17.49608,4.531454,12.42314,1.5451700000000002,25.038359999999997,-0.015345815999999998,747.0,['RP'],23576,SP/RP,Mike Clevinger
12828,BAL,3.781054,3.196068,0.0,56.919059999999995,0.0,3.97203,14.889000000000001,57.82854,238.731,52.080380000000005,26.002499999999998,23.5863,7.216426,16.36744,2.242272,58.395920000000004,0.48376699999999995,743.9299926757812,['RP'],27995,RP,Andrew Kittredge
12857,CLE,3.4406920000000003,2.8896420000000003,0.0,64.68218,0.2348316,2.7137580000000003,15.95656,66.69032,278.1354,58.65152,30.14148,27.890140000000002,7.766126,21.6201,3.34686,65.89984,0.4598284,747.530029296875,['RP'],18558,RP,Shawn Armstrong
12880,LAA,4.310516,6.449434,5.594398,17.99766,16.21464,0.0,0.10826999999999999,90.7886,397.51279999999997,92.2261,55.44774,51.02788,15.545279999999998,37.22948,3.934214,69.64016,0.25802936,999.0,['SP'],15081,SP,Tyler Anderson
12970,SDP,8.333962,7.697952000000001,12.026596000000001,23.7199,23.7199,0.0,0.0,134.6126,564.762,125.5358,63.148340000000005,57.96848,18.200400000000002,35.417100000000005,7.724452000000001,128.353,2.0504759999999997,278.6000061035156,['SP'],18462,RP,Joe Musgrove
12972,ARI,1.043872,1.0943260000000001,0.005147112,18.371299999999998,0.26593259999999996,0.0,0.8156272,19.88684,86.42714000000001,20.039540000000002,11.02852,10.0662,2.453522,7.615642000000001,1.089154,15.835060000000002,-0.03871086,999.0,['RP'],18133,RP,Joe Ross
13074,SDP,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.078829999999999,21.0,5.0,3.0000000000000004,2.0,1.0,2.0,0.0,5.0,0.0592918,999.0,['SP'],15556,SP,Yu Darvish
13125,NYY,8.38753,6.006328,10.26412,20.258960000000002,20.258960000000002,0.0,0.0,120.5096,499.1716,105.32903999999999,55.170820000000006,51.01314,16.63716,36.5225,4.821606000000001,124.9814,1.950594,242.13999938964844,['SP'],18116,RP,Gerrit Cole
13133,ARI,0.9152038,0.9212242,0.0,18.668120000000002,0.0,0.0005034654,0.9797734,19.182859999999998,82.52366,19.071019999999997,9.629866,9.179476000000001,2.026826,7.217486,0.8929750000000001,16.20422,0.016498824,999.0,['RP'],18311,RP,Derek Law
13164,ARI,7.70692,7.532604,9.268262,28.540419999999997,23.39894,0.0,0.5934724,131.5,566.6998,132.74360000000001,71.94056,66.15332000000001,18.49684,47.46324,4.347612,115.572,1.2635928,743.97998046875,['SP'],13335,SP,Eduardo Rodriguez
13190,LAD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.10303,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.00457769,999.0,['RP'],28743,RP,Jordan Weems
13218,SFG,0.7017100000000001,0.2686434,0.0,11.105062,0.0,0.0,0.9172756,11.46016,48.71812,10.482984000000002,5.455632,5.211180000000001,1.573322,4.486478,0.7315744,11.48788,0.035837232,999.0,['RP'],18502,RP,Michael Fulmer
13287,TOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04164,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.00141483,999.0,['RP'],14903,RP,Jesse Hahn
13293,BOS,2.60217,2.358804,0.0,52.064319999999995,0.063468,0.33530279999999996,9.987604000000001,50.82226,212.9912,45.35686,23.56052,21.707700000000003,6.181948,18.41852,2.142984,49.18442,0.284345,999.0,['RP'],27284,RP,Danny Coulombe
13346,CHC,3.386398,2.7000900000000003,0.0,59.46696,0.0,0.10674959999999999,13.1101,60.18846,254.62199999999999,57.84215999999999,28.218160000000005,25.6567,6.667,18.3106,2.7609000000000004,51.461439999999996,0.2801116,999.0,['RP'],27458,RP,Hoby Milner
13361,TBR,6.318417999999999,5.890778,8.696940000000001,32.56568,21.08546,0.1056588,0.712528,126.05359999999999,533.98,124.48179999999999,62.440619999999996,57.55738000000001,16.639760000000003,35.576499999999996,5.081352000000001,106.53980000000001,1.669306,739.969970703125,['SP'],13962,SP/RP,Steven Matz
13435,CIN,3.664,3.41154,0.0,59.089420000000004,0.0,1.24195,12.39282,59.438199999999995,254.14159999999998,53.1875,29.69082,27.475540000000002,8.698758,24.15746,2.43537,64.774,0.2547388,999.0,['RP'],18330,RP,Pierce Johnson
13449,MIN,3.2081020000000002,3.1663319999999997,0.0,58.214560000000006,0.0,17.03152,8.018442,58.53454000000001,252.4724,52.32078,27.835659999999997,25.7048,7.239584,24.937019999999997,3.111084,61.399680000000004,0.37083920000000004,415.3800048828125,['RP'],23675,RP,Taylor Rogers
13528,MIN,0.6089512,0.7822504,0.0,14.06376,0.0,0.0,1.019818,15.656099999999999,68.4022,15.861360000000001,9.12907,8.318742,2.0243,5.4652140000000005,0.8684704000000001,12.654779999999999,-0.010224404,999.0,['RP'],18411,RP,Matt Bowman
13543,LAD,9.802532,6.312142000000001,12.26076,22.40634,22.40634,0.0,0.0,128.34799999999998,534.4138,99.649,52.69344,48.205960000000005,13.9695,55.895039999999995,4.552954000000001,158.269,2.620228,163.75,['SP'],18460,SP,Blake Snell
13580,HOU,3.59062,2.786106,0.0,61.95514,0.05448834,0.3124614,12.53342,62.32108,258.8624,51.399100000000004,29.19032,26.583080000000002,8.77422,22.75878,3.046488,69.68736,0.3854222,999.0,['RP'],18421,RP,Steven Okert
13594,LAA,1.6114519999999999,1.648118,0.0,31.54652,0.0,3.061392,2.697106,31.64006,131.6202,26.6215,14.75666,13.32012,4.449667999999999,10.989704,1.488746,35.2093,0.11600527999999999,612.2100219726562,['RP'],18135,RP,Robert Stephenson
13607,NYM,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4092,11.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0207259,999.0,['SP'],18275,SP/RP,Carl Edwards Jr.
13619,TEX,3.042996,2.576712,0.1303752,57.783139999999996,0.1782912,0.5353282,9.189105999999999,62.4644,260.994,59.42078000000001,31.27708,28.66288,8.420076,16.96792,2.8941360000000005,53.65804,0.2391942,999.0,['RP'],23787,RP,Jakob Junis
13649,NYM,10.893139999999999,8.99616,11.796592,28.3951,27.36244,0.278559,0.16672019999999999,150.2712,650.0056,143.49540000000002,69.7362,63.96528,13.419339999999998,57.90396,8.142190000000001,127.1306,2.117638,354.239990234375,['SP'],23790,SP,Clay Holmes
13652,ATL,0.5576172,0.5489028,0.0,9.790659999999999,0.024198599999999997,0.0,0.63435,10.333039999999999,45.90146,10.129480000000001,6.1097920000000006,5.653006,1.32846,5.181058,0.556863,9.58468,-0.048032024,999.0,['RP'],28735,RP,Tayler Scott
13743,NYY,14.03378,8.555592,17.14378,29.61916,29.61916,0.0,0.0,183.3194,755.5301999999999,160.1358,73.76505999999999,67.49586,17.116020000000002,55.30016,7.466618,174.9958,3.716768,49.9900016784668,['SP'],18164,SP,Max Fried
13774,BAL,8.78802,7.430484000000001,10.62528,30.3073,23.946780000000004,0.0,0.5823556,142.91299999999998,598.173,149.672,77.27164,70.91388,22.710259999999998,28.74956,5.081496,110.096,1.39669,479.0400085449219,['SP'],23612,SP,Zach Eflin
13799,KCR,3.890938,3.013692,0.0,62.44224,0.07139999999999999,2.587544,17.433880000000002,63.6756,260.719,53.82612,28.6265,26.16038,8.544604,19.48308,2.937816,67.43254,0.583141,726.5800170898438,['RP'],23691,RP,Matt Strahm
13892,ARI,2.5705560000000003,2.758896,0.0,56.10272,0.0,12.507539999999999,9.517002,56.60162,238.2064,51.182919999999996,29.56642,27.393140000000002,8.929354,19.07128,2.609526,56.69654,0.0558114,479.1099853515625,['RP'],23838,RP,Paul Sewald
13932,BAL,3.47209,2.8338300000000003,0.11833859999999999,54.72632,0.1618308,0.1866534,11.121166,60.292519999999996,258.7444,58.9463,29.95692,27.3204,8.305674,19.5593,2.55579,57.25456,0.2469536,999.0,['RP'],23669,SP/RP,Dietrich Enns
13942,LAA,2.3951700000000002,2.80488,0.0,58.34856,0.1478946,0.1024308,9.952542000000001,62.06748,265.6826,62.50632,33.04378,30.28828,8.580245999999999,18.892339999999997,2.5994099999999998,49.308719999999994,0.03509702,999.0,['RP'],23829,RP,Brent Suter
14078,KCR,9.68502,10.6145,12.09382,28.11008,28.11008,0.0,0.0,164.046,695.7260000000001,166.62279999999998,89.97024,82.64464000000001,22.84086,49.0841,5.904784,125.19399999999999,1.8160720000000001,615.8499755859375,['SP'],18171,SP,Michael Wacha
14107,TOR,11.63094,9.973911999999999,15.070820000000001,29.787639999999996,29.787639999999996,0.0,0.1048596,179.44780000000003,745.6182,163.581,84.9842,78.1375,23.800440000000002,53.42717999999999,5.501186000000001,175.28660000000002,2.9677439999999997,114.97000122070312,['SP'],18196,SP,Kevin Gausman
14120,HOU,5.094366000000001,4.557244000000001,6.634434,28.34316,16.15314,0.0,0.639925,92.405,408.3722,86.91584,51.074479999999994,46.8765,12.01454,46.43126000000001,5.474706,88.19185999999999,0.6792718,999.0,['SP'],18228,SP,Lance McCullers Jr.
14168,TOR,5.626824000000001,4.309668,6.8644940000000005,36.76508,13.65762,0.0,0.7765948,100.75154,430.94579999999996,100.54838,54.7272,50.061,14.98376,31.680440000000004,4.830374,83.96662,0.7848492,699.1199951171875,['SP'],18201,SP,Jose Berrios
14212,HOU,3.851224,2.866188,0.0,52.04032,0.0,25.4384,2.15709,53.379099999999994,215.1346,37.08282,20.15614,18.44762,7.031689999999999,20.1723,2.3500500000000004,72.2141,0.8345271999999999,122.58000183105466,['RP'],18391,RP,Josh Hader
14295,SDP,3.170562,2.6317019999999998,0.0,56.34125999999999,0.049335540000000004,0.2143002,9.01216,56.47434,241.91200000000003,51.624939999999995,26.367,24.32164,5.3907620000000005,23.79526,2.89962,48.83126,0.1174476,999.0,['RP'],13361,RP,Wandy Peralta
14332,ATL,2.6485440000000002,2.7425699999999997,0.0,51.840019999999996,0.0,0.20826,9.388638,51.737,219.3628,48.326100000000004,25.46986,23.4323,6.800115999999999,16.77852,2.195516,49.30982,0.09212106,999.0,['RP'],28564,RP,Joel Payamps
14374,LAD,9.176306,6.251428,12.04196,23.06856,23.06856,0.0,0.0,131.52839999999998,540.001,104.9582,56.512539999999994,52.15152,15.89758,48.99079999999999,4.444872,153.108,2.5274840000000003,118.3499984741211,['SP'],18236,SP,Tyler Glasnow
14416,CIN,0.5975980000000001,0.6539134,0.0,10.83604,0.0,0.0,0.6637354,11.026474,48.84218,10.713875999999999,5.944988,5.725388000000001,1.455842,4.822288,0.6429484,9.90114,-0.018377567999999997,999.0,['RP'],19980,RP,Yunior Marte
14542,KCR,3.326328,3.56037,0.0,61.1036,0.0,28.44652,2.325864,62.076319999999996,261.13699999999994,57.65852,32.779759999999996,30.07736,8.565642,22.186700000000002,2.8176300000000003,54.917,0.11833128000000001,110.9800033569336,['RP'],23613,RP,Carlos Estevez
14706,MIN,2.892372,2.58876,0.11389679999999999,53.6438,0.1557564,1.124146,9.729112,55.099940000000004,239.26600000000002,50.16326,27.68166,25.53118,6.739738,24.7639,2.781924,54.105500000000006,0.09813772,999.0,['RP'],23630,RP,Anthony Banda
14710,LAD,4.912388,2.964156,0.0,63.6345,0.0,36.09786,2.106324,65.32979999999999,263.9782,46.40032,22.70406,20.75974,6.75301,23.22832,3.6108480000000003,89.5219,1.3152059999999999,32.849998474121094,['RP'],23601,RP,Edwin Diaz
14739,NYY,2.806458,3.311016,1.484234,50.894360000000006,2.60654,0.00606222,8.504406,62.63644,267.5318,61.92798,34.27056,31.480919999999998,8.688762,20.81906,2.608794,52.07616,0.21541868,999.0,['RP'],23839,SP/RP,Paul Blackburn
14771,CIN,3.423574,3.288042,0.0,64.0497,0.04220826,26.49114,4.225996,65.19462,268.3798,54.2867,31.00158,28.28142,10.22782,22.70166,2.470692,71.96222,0.5565774,113.0500030517578,['RP'],19394,RP,Emilio Pagan
14843,COL,5.949384,10.88918,9.194056,25.26404,25.26404,0.0,0.03947796,142.3076,624.4594,155.2432,89.98100000000001,82.52652,23.51314,52.87126,6.28252,113.47979999999998,1.0364814,999.0,['SP'],18354,SP,Michael Lorenzen
14857,TOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.983305,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0030174900000000003,999.0,['RP'],27495,RP,Joe Mantiply
14874,CIN,2.775348,2.310966,0.0,47.13232,0.0,0.0,5.101964000000001,46.13152,198.738,41.7368,23.178399999999996,21.32414,5.488848000000001,19.87652,2.609946,45.44976,0.2023264,999.0,['RP'],18643,RP,Sam Moll
14932,CLE,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.94822,21.0,5.0,3.0000000000000004,3.0000000000000004,1.0,2.0,0.0,3.0000000000000004,0.0281106,999.0,['SP'],18332,SP,Ben Lively
14986,LAD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.982265,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.00351269,999.0,['RP'],31173,RP,Giovanny Gallegos
14993,ATH,3.079086,3.03906,0.0,54.338879999999996,0.04573158,3.690062,10.75938,54.46074,237.0978,47.6169,28.24624,26.0825,6.247944,29.020880000000002,3.235116,57.22802,0.11540664,999.0,['RP'],28784,RP,Scott Barlow
15007,CHC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03652,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0034573000000000004,999.0,['RP'],29067,RP,Yacksel Rios
15009,DET,4.011238,3.779718,0.0,60.9721,0.0,5.078962,13.20346,62.16646,261.3582,56.182680000000005,28.796660000000003,26.62092,6.946264000000001,22.5418,2.231058,60.11482,0.4174038,635.1799926757812,['RP'],18619,RP,Kyle Finnegan
15038,SDP,4.882968,7.201304,6.126110000000001,23.18094,18.1357,0.0,0.5710174,102.29262,447.7068,109.60119999999999,62.755979999999994,57.847480000000004,16.74978,36.84574,4.008008,75.63826,0.3933152,747.5399780273438,['SP'],23688,SP,German Marquez
15042,PHI,1.2474854,1.3415048,0.0,25.85632,0.0,0.0,1.5822340000000001,25.78144,111.20581999999999,25.5402,12.69918,11.76326,2.76546,8.968304,0.9573423999999999,21.67668,0.04674706,999.0,['RP'],18625,RP,Tim Mayza
15043,PHI,0.8797714,1.123924,0.0,19.39202,0.01286334,0.0,1.270336,19.805419999999998,86.49297999999999,19.4354,10.83062,9.91618,2.766048,7.998998,1.104808,17.42832,0.010743259999999998,999.0,['RP'],19445,RP,Lou Trivino
15046,WSN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.874847,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00219666,999.0,['RP'],18484,RP,Trevor Gott
15068,LAD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.05592,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00094683,999.0,['RP'],23782,RP,Yency Almonte
15094,MIL,2.8865100000000004,1.923086,0.0,46.03044,0.2288496,0.019855079999999997,3.954328,45.45612,193.762,41.840180000000004,22.58016,20.74174,6.313378,17.137919999999998,1.978868,41.64188,0.0529626,999.0,['RP'],19257,RP,Rob Zastryzny
15100,CHC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.198,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.00820673,999.0,['RP'],19551,RP,Ben Heller
15130,DET,4.2727059999999994,3.652986,3.1677039999999996,50.32116,4.4908459999999994,0.0,6.353244,74.42738,315.3196,65.09502,36.3,33.443999999999996,8.74233,31.34786,3.921112,77.58454,0.5595462,999.0,['RP'],30833,RP,Drew Anderson
15145,MIN,3.253774,3.284724,0.0,59.6756,0.07211039999999999,4.103362000000001,12.65372,61.36622,263.5148,60.75778,29.662679999999998,27.04968,5.8590480000000005,20.316519999999997,3.1580820000000003,52.02984,0.3634144,999.0,['RP'],30982,RP,Justin Topa
15256,TBR,2.977542,2.4944880000000005,0.0,49.912220000000005,0.0,0.0955482,7.68619,52.467740000000006,222.33839999999998,48.46804,25.56246,23.58142,6.7058800000000005,18.510779999999997,2.262318,47.97148,0.1454046,999.0,['RP'],19629,RP,Cole Sulser
15264,LAD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9630230000000001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00179571,999.0,['RP'],19299,RP,Keynan Middleton
15290,ATH,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.36666,6.000000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0111049,999.0,['RP'],19428,RP,Austin Pruitt
15369,NYM,0.12563459999999999,0.013787099999999998,0.0,2.5683279999999997,0.0,0.011990760000000001,0.1516566,4.133346,17.53776,3.7729,2.11975,1.98217,0.64899,1.220064,0.1277952,2.907136,-0.028869436,999.0,['RP'],19894,RP,Kevin Herget
15440,CHC,10.388200000000001,9.228532,13.35276,27.6935,27.6935,0.0,0.0,162.8478,678.448,149.7074,78.13328000000001,71.73862,22.22004,47.03582,6.9697,148.3754,2.295406,215.77000427246097,['SP'],18465,SP,Matthew Boyd
15454,SDP,10.53764,8.93826,14.35246,28.14806,28.14806,0.0,0.0,169.48020000000002,696.2614,144.1028,78.89104,72.70774,25.541739999999997,51.94558,5.962016,183.6196,2.572236,95.63999938964844,['SP'],19398,SP,Nick Pivetta
15467,SDP,0.135987,0.45331499999999997,0.304419,1.31685,1.31685,0.0,0.0,6.388,27.8399,6.81439,3.89888,3.58697,1.0884,2.23017,0.20623,4.3168,0.0126551,999.0,['SP'],18337,RP,Marco Gonzales
15488,COL,3.138112,4.088334,2.48518,47.604600000000005,6.724394,0.0,4.259388,83.30094,375.7292,101.29932,57.00242,52.2182,13.41156,29.48142,3.886478,52.28112,-0.03956359999999999,999.0,"['RP', 'SP']",23757,SP/RP,Antonio Senzatela
15507,CHC,2.961456,2.4982320000000002,0.0,50.30704,0.0,3.621112,14.57302,51.81136,210.535,43.25206,20.9055,19.10506,5.2044619999999995,15.602780000000001,2.01509,55.609880000000004,0.7124497999999999,747.6099853515625,['RP'],18283,RP,Hunter Harvey
15541,TOR,4.3149619999999995,3.69715,0.0,69.02204,0.0,2.571338,20.64,69.38102,289.27639999999997,68.03648,30.91644,28.29912,7.124684,14.50136,2.975544,50.015699999999995,0.5348646,743.9199829101562,['RP'],19904,RP,Tyler Rogers
